Date,Vendor Code,Vendor,County,"Notes for ""Other",Product Description,Program,Proteins LBS,Starch LBS,Veg LBS,Fruit LBS,Baked Goods LBS,Dairy LBS,Grocery LBS,Indvid Meal LBS,Individual Meals,Total Pounds,,,,
2/13/2024,OC,Oakhaven Community,MAR,,,CCFN,23.00,,,,48.00,,105.00,0.00,,176.00,,,,
2/13/2024,OAK,Oaklawn: Properties,SJ,,,CCFN,20.00,,32.75,85.00,33.00,12.00,208.25,0.00,,391.00,,,,
2/13/2024,VINC,St. Vincent de Paul: St Pius,SJ,,,CCFN,,,,,,,,112.50,90,112.50,,,,
2/13/2024,VCC,The Village Community Center,ELK,,,CCFN,,,,3,,,37.25,0.00,,40.25,,,,
2/13/2024,WHC,World Harvest Church,ELK,,,CCFN,70.00,,,,70.00,,,0.00,,140.00,,,,
2/13/2024,YWCA,YWCA,SJ,,,CCFN,,,,75,,,93.00,0.00,,168.00,,,,
2/14/2024,AIDS,Aids Ministries,SJ,,,CCFN,,,,,70.00,,,0.00,,70.00,,,,
2/14/2024,AIDS,Aids Ministries,SJ,,,CCFN,5.00,,,,13.00,,94.50,0.00,,112.50,,,,
2/14/2024,BGCE,Boys & Girls Club Elkhart County ,ELK,nappanee,,Backpack,30.00,,,17.00,14.00,,413.00,0.00,,474.00,,,,
2/14/2024,BL,Bread of Life,MAR,,,CCFN,,,,,420.00,,,0.00,,420.00,,,,
2/14/2024,BL,Bread of Life,MAR,,,CCFN,,,105.00,124.25,,12.00,397.25,0.00,,638.50,,,,
2/14/2024,BRE,Bremen Schools,MAR,,,Backpack,,,,,,,,375.00, 300.00 ,375.00,,,,
2/14/2024,BCP,Broadway Christian Parish,SJ,,,CCFN,144.00,,210.00,259.00,67.00,37.00,67.00,0.00,,784.00,,,,
2/14/2024,CLU,Clubhouse of St. Joseph County,SJ,,,CCFN,10.00,,42.00,6.00,,,45.75,0.00,,103.75,,,,
2/14/2024,DFM,Divine Faith Ministry,SJ,,,CCFN,180.00,,,12.00,,,387.75,0.00,,579.75,,,,
2/14/2024,FAF,Feed A Friend,SJ,,,CCFN,10.00,,45.00,3.00,,,157.50,0.00,,215.50,,,,
2/14/2024,IUP,Ironwood United Pentecostal Food Pantry,SJ,,,CCFN,,,,,,,116.75,0.00,,116.75,,,,
2/14/2024,IUP,Ironwood United Pentecostal Food Pantry,SJ,,,CCFN,225.00,,74.75,93.75,177.00,30.00,511.75,0.00,,"1,112.25",,,,
2/14/2024,IVY,Ivy Tech,SJ,,,Backpack,,,,,,,,375.00, 300.00 ,375.00,,,,
2/14/2024,LS,Legacy Steps,SJ,,,CCFN,2.00,,,96.00,,,135.00,0.00,,233.00,,,,
2/14/2024,LTC,Life Treatment Center (wants to remain ANON),SJ,,,CCFN,,,,,,,120.00,0.00,,120.00,,,,
2/14/2024,MFP,Mishawaka Food Pantry,SJ,,,CCFN,,,,,280.00,,,0.00,,280.00,,,,
2/14/2024,NAP,Nappanee Open Door,ELK,,,CCFN,,,,,42.00,,,0.00,,42.00,,,,
2/14/2024,NAP,Nappanee Open Door,ELK,,,CCFN,,,,30.00,,,108.00,0.00,,138.00,,,,
2/14/2024,NC,New Carlisle Food Pantry,SJ,,,CCFN,90.00,,,45.00,,,30.00,0.00,,165.00,,,,
2/14/2024,NIA,Northern Indiana Atheists,SJ,,,CCFN,,,48.00,9.00,,,150.50,0.00,,207.50,,,,
2/14/2024,OAK,Oaklawn: Hope Ave,SJ,,,CCFN,,,42.00,,,,44.00,0.00,,86.00,,,,
2/14/2024,OAK,Oaklawn: Oliver Apts,SJ,,,CCFN,30.00,,,15.00,15.00,,259.25,0.00,,319.25,,,,
2/14/2024,OAK,Oaklawn: Oliver Apts,SJ,,,CCFN,,,28.50,,,170.00,211.50,0.00,,410.00,,,,
2/14/2024,SALVSJ,"Salvation Army: St Joe, Kroc Center",SJ,,,CCFN,,,,,,,144.00,0.00,,144.00,,,,
2/14/2024,SBCS,South Bend Community Schools: Madison STEAM Academy,SJ,,,Backpack,,,,,,,,712.50, 570.00 ,712.50,,,,
2/14/2024,SJL,St. Joe Library,SJ,,,CCFN,,,,,,,,202.50, 162.00 ,202.50,,,,
2/14/2024,SMH,St. Margaret's House,ELK,,,CCFN,,,,9.00,,,24.00,0.00,,33.00,,,,
2/14/2024,STH,Store House,SJ,,,CCFN,,,,,84.00,,,0.00,,84.00,,,,
2/14/2024,STH,Store House,SJ,,,CCFN,,,,90.00,,,261.75,0.00,,351.75,,,,
2/14/2024,FCDC,The Center,ELK,,,CCFN,,,,,105.00,,,0.00,,105.00,,,,
2/14/2024,FCDC,The Center,ELK,,,CCFN,,,,,,,185.00,0.00,,185.00,,,,
2/14/2024,FCDC,The Center,ELK,,,CCFN,5.00,,,45.00,28.00,,412.00,0.00,,490.00,,,,
2/14/2024,VCC,The Village Community Center,ELK,,,CCFN,,,21.00,,,,20.00,0.00,,41.00,,,,
2/14/2024,WANE,Wa-Nee Community Schools,ELK,,,Backpack,,,,,,,,150.00, 120.00 ,150.00,,,,
2/14/2024,WANE,Wa-Nee Community Schools,ELK,,,Backpack,,,,,,,,187.50, 150.00 ,187.50,,,,
2/15/2024,BGCE,Boys & Girls Club Elkhart County ,ELK,middlebury,,Backpack,,,,6.00,26.00,6.00,72.00,0.00,,110.00,,,,
2/15/2024,BGCE,Boys & Girls Club Elkhart County ,ELK,middlebury,,Backpack,8.00,,,,,,121.25,0.00,,129.25,,,,
2/15/2024,BGCE,Boys & Girls Club Elkhart County ,ELK,,,Backpack,,,,520.00,,,162.00,0.00,,682.00,,,,
2/15/2024,BGCE,Boys & Girls Club Elkhart County ,ELK,goshen,,Backpack,20.00,,109.75,41.00,,12.00,504.50,0.00,,687.25,,,,
2/15/2024,CUMC,Calvary United Methodist Church,ELK,,,CCFN,,45.75,,,,,162.00,0.00,,207.75,,,,
2/15/2024,CCC,Christian Center Church Food Pantry,SJ,,,CCFN,,,105.00,33.00,,,203.00,0.00,,341.00,,,,
2/15/2024,CCS,Church Community Services,ELK,,,CCFN,,,,,,,,"1,575.00"," 1,260.00 ","1,575.00",,,,
2/15/2024,CCFP,Clay Church Food Pantry,SJ,,,CCFN,,,,,,,242.00,0.00,,242.00,,,,
2/15/2024,CCFP,Clay Church Food Pantry,SJ,,,CCFN,,,,,350.00,,,375.00,300,725.00,,,,
2/15/2024,CON,Concord: South Side,ELK,,,Backpack,,,,,,,,187.50, 150.00 ,187.50,,,,
2/15/2024,CON,Concord: West Side,ELK,,,Backpack,,,,,,,,187.50, 150.00 ,187.50,,,,
2/15/2024,DFI,"Davis Foundation, Inc.",SJ,,,CCFN,,,24.00,3.00,,,38.00,0.00,,65.00,,,,
2/15/2024,ELK,Elkhart Schools: Bristol,ELK,,,Backpack,,,,,,,,502.50, 402.00 ,502.50,,,,
2/15/2024,ELK,Elkhart Schools: Cleveland Elementary,ELK,,,Backpack,,,,,,,,112.50, 90.00 ,112.50,,,,
2/15/2024,ELK,Elkhart Schools: Eastwood Elementary,ELK,,,Backpack,,,,,,,,127.50, 102.00 ,127.50,,,,
2/15/2024,ELK,Elkhart Schools: Mary Daly,ELK,,,Backpack,,,,,,,,360.00, 288.00 ,360.00,,,,
2/15/2024,ELK,Elkhart Schools: Mary Feeser ,ELK,,,Backpack,,,,,,,,75.00, 60.00 ,75.00,,,,
2/15/2024,ELK,Elkhart Schools: Pace Preschool/Hawthorne,ELK,,,Backpack,,,,,,,,247.50,198,247.50,,,,
2/15/2024,ELK,Elkhart Schools: Pride Academy,ELK,,,Backpack,,,,,,,,45.00,36,45.00,,,,
2/15/2024,ELK,Elkhart Schools: Riverview,ELK,,,Backpack,,,,,,,,150.00,120,150.00,,,,
2/15/2024,FAF,Feed A Friend,SJ,,,CCFN,,,24.00,3.00,,,72.25,0.00,,99.25,,,,
2/15/2024,GCS,Goshen Schools: Chamberlain Elementary,ELK,,,Backpack,,,,,,,,45.00, 36.00 ,45.00,,,,
2/15/2024,GCS,Goshen Schools: Model Elementary,ELK,,,Backpack,,,,,,,,112.50, 90.00 ,112.50,,,,
2/15/2024,GCS,Goshen Schools: Parkside Elementary,ELK,,,Backpack,,,,,,,,112.50, 90.00 ,112.50,,,,
2/15/2024,GCS,Goshen Schools: Waterford Elementary,ELK,,,Backpack,,,,,,,,120.00, 96.00 ,120.00,,,,
2/15/2024,GCS,Goshen Schools: West Goshen Elementary,ELK,,,Backpack,,,,,,,,112.50, 90.00 ,112.50,,,,
2/15/2024,GHG,Greater Harvest Full Gospel Church,OTH,,,CCFN,,,,25.00,,,150.00,0.00,,175.00,,,,
2/15/2024,GRIS,Grissom Middle School,SJ,,,Backpack,,,,,,,,75.00,60,75.00,,,,
2/15/2024,GFP,Gymtown Food Pantry,ELK,,,CCFN,,,,,,,499.75,0.00,,499.75,,,,
2/15/2024,HCH,Heart City Health - Scenic,ELK,,,CCFN,,,,,,,,90.00, 72.00 ,90.00,,,,
2/15/2024,HCH,Heart City Health - Simpson,ELK,,,CCFN,,,,,,,,187.50, 150.00 ,187.50,,,,
2/15/2024,LS,Legacy Steps,SJ,,,CCFN,,,,,12.00,,,0.00,,12.00,,,,
2/15/2024,LYD,Lydick UMC,SJ,,,CCFN,,,,24.00,79.00,,30.00,0.00,,133.00,,,,
2/15/2024,MIDD,Middlebury Food Pantry,ELK,,,CCFN,,,,90.00,,,110.00,0.00,,200.00,,,,
2/15/2024,MIDD,Middlebury Food Pantry,ELK,,,CCFN,,,,,280.00,,,0.00,,280.00,,,,
2/15/2024,LADY,Our Lady of the Road,SJ,,,CCFN,,,,18.00,,,227.00,0.00,,245.00,,,,
2/15/2024,PRE,Premier Arts Academy,ELK,,,Backpack,,,,,,,,150.00,120,150.00,,,,
2/15/2024,SALVE,Salvation Army: Elkhart,ELK,,,CCFN,,,24.00,6.00,,,184.50,0.00,,214.50,,,,
2/15/2024,SALVG,Salvation Army: Goshen,ELK,,,CCFN,,,,,,,90.00,0.00,,90.00,,,,
2/15/2024,VINC,St. Vincent de Paul: Center,SJ,,,CCFN,,,120.00,60.00,,,82.00,0.00,,262.00,,,,
2/15/2024,THB,The Hub Bristol,ELK,,,CCFN,,,,,112.00,,,0.00,,112.00,,,,
2/15/2024,THB,The Hub Bristol,ELK,,,CCFN,,,58.25,19.75,48.00,31.00,96.00,0.00,,253.00,,,,
2/15/2024,WCC,Westside Church of Christ,SJ,,,CCFN,,,,,,,48.00,0.00,,48.00,,,,
2/15/2024,WHC,World Harvest Church,ELK,,,CCFN,,,,,,,177.00,0.00,,177.00,,,,
2/15/2024,WHC,World Harvest Church,ELK,,,CCFN,,,105.00,,112.00,,72.00,0.00,,289.00,,,,
2/15/2024,WHC,World Harvest Church,ELK,,,CCFN,,,,240.00,,,284.00,0.00,,524.00,,,,
2/15/2024,WHC,World Harvest Church,ELK,,,CCFN,225.00,32.00,240.00,,180.00,,184.75,0.00,,861.75,,,,
2/16/2024,ANT,Antioch Missionary Baptist Church,SJ,,,CCFN,,,,8.00,13.00,,15.00,0.00,,36.00,,,,
2/16/2024,CAR,Career Academy,SJ,,,Backpack,,,,,,,,262.50, 210.00 ,262.50,,,,
2/16/2024,EFP,Edwardsburg Food Pantry,OTH,,,CCFN,10.00,,,,82.00,,46.50,0.00,,138.50,,,,
2/16/2024,EFP,Edwardsburg Food Pantry,OTH,,,CCFN,30.00,,,,,,207.00,0.00,,237.00,,,,
2/16/2024,FAF,Feed A Friend,SJ,,,CCFN,,,,3.00,13.00,,80.25,0.00,,96.25,,,,
2/16/2024,MRN,Maranatha Missionary Baptist Church,SJ,,,CCFN,,,21.00,30.00,,,185.00,0.00,,236.00,,,,
2/16/2024,MIL,Milford Food Bank,ELK,,,CCFN,"5,139.00",,"1,992.00","2,800.00",915.00,,"8,917.00",0.00,,"19,763.00",,,,
2/16/2024,OAK,Oaklawn: Hope Ave,SJ,,,CCFN,10.00,,,,63.00,45.00,158.00,0.00,,276.00,,,,
2/16/2024,OAK,Oaklawn: Properties,SJ,,,CCFN,10.00,,,,15.00,,60.00,0.00,,85.00,,,,
2/16/2024,RMCD,Ronald McDonald House,SJ,,,CCFN,,,26.50,,30.00,3.00,61.25,0.00,,120.75,,,,
2/16/2024,SBCS,South Bend Community Schools:  Nuner Elementary,SJ,,,Backpack,,,,,,,,150.00, 120.00 ,150.00,,,,
2/16/2024,SBCS,South Bend Community Schools: Clay Intermediate,SJ,,,Backpack,,,,,,,,375.00, 300.00 ,375.00,,,,
2/16/2024,SBCS,South Bend Community Schools: Darden,SJ,,,Backpack,,,,,,,,300.00, 240.00 ,300.00,,,,
2/16/2024,SBCS,South Bend Community Schools: Harrison,SJ,,,Backpack,,,,,,,,225.00,180,225.00,,,,
2/16/2024,SBCS,South Bend Community Schools: Lincoln,SJ,,,Backpack,,,,,,,,300.00, 240.00 ,300.00,,,,
2/16/2024,SBCS,South Bend Community Schools: McKinley,SJ,,,Backpack,,,,,,,,337.50, 270.00 ,337.50,,,,
2/16/2024,SBCS,South Bend Community Schools: Monroe,SJ,,,Backpack,,,,,,,,187.50, 150.00 ,187.50,,,,
2/16/2024,SBCS,South Bend Community Schools: Warren,SJ,,,Backpack,,,,,,,,75.00,60,75.00,,,,
2/16/2024,SBCS,South Bend Community Schools: Washington HS,SJ,,,Backpack,,,,,,,,75.00, 60.00 ,75.00,,,,
2/16/2024,SBCS,South Bend Community Schools: Wilson,SJ,,,Backpack,,,,,,,,187.50, 150.00 ,187.50,,,,
2/16/2024,SJHD,St. Joe: Health Department ,SJ,,,CCFN,,,,37.00,52.00,,88.50,0.00,,177.50,,,,
2/16/2024,MLF,The Miracle Lyfe Foundation,SJ,,,CCFN,40.00,,,101.00,52.00,9.00,775.00,0.00,,977.00,,,,
2/19/2024,CCFP,Clay Church Food Pantry,SJ,,,CCFN,,,,,,,,375.00, 300.00 ,375.00,,,,
2/19/2024,CLU,Clubhouse of St. Joseph County,SJ,,,CCFN,69.00,,48.00,,28.00,,,0.00,,145.00,,,,
2/19/2024,FAF,Feed A Friend,SJ,,,CCFN,,,,3.00,13.00,,31.25,0.00,,47.25,,,,
2/19/2024,LPH,Lasalle Park Homes,SJ,,,CCFN,42.00,,,,15.00,,,0.00,,57.00,,,,
2/19/2024,LYD,Lydick UMC,SJ,,,CCFN,,,,,14.00,,,0.00,,14.00,,,,
2/19/2024,SJL,St. Joe Library,SJ,,,CCFN,,,,,,,,33.75, 27.00 ,33.75,,,,
2/19/2024,VINC- ELK CO,St. Vincent de Paul - St. Vincent/St. Thomas,ELK,,,CCFN,135.00,,24.00,,26.00,,,0.00,,185.00,,,,
2/20/2024,BGCE,Boys & Girls Club Elkhart County ,ELK,bremen,,Backpack,,,,,,,281.00,0.00,,281.00,,,,
2/20/2024,BRCKE,Brick of Hope - Elkhart,ELK,,,CCFN,"1,771.00",,"1,430.00",954.00,,,"6,847.00",0.00,,"11,002.00",,,,
2/20/2024,BRCKSJ,Brick of Hope - St Joe County,SJ,,,CCFN,182.00,,,,,,,0.00,,182.00,,,,
2/20/2024,BCP,Broadway Christian Parish,SJ,,,CCFN,,,,,168.00,,,0.00,,168.00,,,,
2/20/2024,BCP,Broadway Christian Parish,SJ,,,CCFN,140.00,,287.00,140.00,203.00,96.00,16.00,0.00,,882.00,,,,
2/20/2024,CLU,Clubhouse of St. Joseph County,SJ,,,CCFN,,,11.00,45.00,,,203.00,0.00,,259.00,,,,
2/20/2024,CFP,Culver Food Pantry,MAR,,,CCFN,,,,,70.00,,,0.00,,70.00,,,,
2/20/2024,CFP,Culver Food Pantry,MAR,,,CCFN,49.00,,,49.00,,,,0.00,,98.00,,,,
2/20/2024,DAV,David's Courage,MAR,,,CCFN,,,,,14.00,,,0.00,,14.00,,,,
2/20/2024,DAV,David's Courage,MAR,,,CCFN,,,24.00,,7.00,,,0.00,,31.00,,,,
2/20/2024,EFP,Edwardsburg Food Pantry,OTH,,,CCFN,,,,"1,400.00",,,,0.00,,"1,400.00",,,,
2/20/2024,FAF,Feed A Friend,SJ,,,CCFN,2.00,,,3.00,27.00,,75.50,0.00,,107.50,,,,
2/20/2024,GNJ,Greater New Jerusalem Missionary Baptist Church,SJ,,,CCFN,69.00,,,,,,30.00,0.00,,99.00,,,,
2/20/2024,GNJ,Greater New Jerusalem Missionary Baptist Church,SJ,,,CCFN,,,48.00,,111.00,,73.75,0.00,,232.75,,,,
2/20/2024,GFP,Gymtown Food Pantry,ELK,,,CCFN,,,,700.00,,,,0.00,,700.00,,,,
2/20/2024,IUP,Ironwood United Pentecostal Food Pantry,SJ,,,CCFN,136.00,,31.00,700.00,137.00,46.00,20.00,0.00,,"1,070.00",,,,
2/20/2024,LVL,LaVille Elementary,SJ,,,Backpack,,,,,,,,262.50, 210.00 ,262.50,,,,
2/20/2024,LS,Legacy Steps,SJ,,,CCFN,2.00,,,,12.00,,44.00,0.00,,58.00,,,,
2/20/2024,MCNC,Marshall County Neighborhood Center,MAR,,,CCFN,,,,,280.00,,,0.00,,280.00,,,,
2/20/2024,MCNC,Marshall County Neighborhood Center,MAR,,,CCFN,24.00,,264.00,,350.00,,145.00,0.00,,783.00,,,,
2/20/2024,MW,Midwest Food Bank,OTH,,,CCFN,,,,"3,500.00",,,,0.00,,"3,500.00",,,,
2/20/2024,MHM,Monastery of the Holy Martyrs,MAR,,,CCFN,,,,,168.00,,,0.00,,168.00,,,,
2/20/2024,MHM,Monastery of the Holy Martyrs,MAR,,,CCFN,85.00,,,,38.00,12.00,145.00,0.00,,280.00,,,,
2/20/2024,MHM,Monastery of the Holy Martyrs,MAR,,,CCFN,204.00,,48.00,,92.00,,405.00,0.00,,749.00,,,,
2/20/2024,NC,New Carlisle Food Pantry,SJ,,,CCFN,,,,,84.00,,,0.00,,84.00,,,,
2/20/2024,OC,Oakhaven Community,MAR,,,CCFN,63.00,,,,,,,0.00,,63.00,,,,
2/20/2024,OAK,Oaklawn: Oliver Apts,SJ,,,CCFN,,20.00,1.75,1.00,,1.75,344.00,0.00,,368.50,,,,
2/20/2024,OAK,Oaklawn: Properties,SJ,,,CCFN,,,27.00,,,,,0.00,,27.00,,,,
2/20/2024,SH,Second Helping,OTH,,,CCFN,,,"3,395.00",,,,,0.00,,"3,395.00",,,,
2/20/2024,FCDC,The Center,ELK,,,CCFN,,,,700.00,,,,0.00,,700.00,,,,
2/20/2024,THB,The Hub Bristol,ELK,,,CCFN,,,,700.00,,,,0.00,,700.00,,,,
2/20/2024,VFP,Village Food Pantry,SJ,,,CCFN,,10.00,24.00,,,,111.00,0.00,,145.00,,,,
2/20/2024,WHC,World Harvest Church,ELK,,,CCFN,,,,700.00,,,,0.00,,700.00,,,,
2/21/2024,AIDS,Aids Ministries,SJ,,,CCFN,,,,,70.00,,,0.00,,70.00,,,,
2/21/2024,BGCE,Boys & Girls Club Elkhart County ,ELK,nappanee,,Backpack,24.00,,24.00,,13.00,,30.00,0.00,,91.00,,,,
2/21/2024,BL,Bread of Life,MAR,,,CCFN,,,,,420.00,,,0.00,,420.00,,,,
2/21/2024,BL,Bread of Life,MAR,,,CCFN,,60.00,33.25,94.50,45.00,,611.00,0.00,,843.75,,,,
2/21/2024,BRE,Bremen Schools,MAR,,,Backpack,,,,,,,,375.00, 300.00 ,375.00,,,,
2/21/2024,DFM,Divine Faith Ministry,SJ,,,CCFN,159.00,,144.00,30.00,28.00,,644.00,0.00,,"1,005.00",,,,
2/21/2024,FAF,Feed A Friend,SJ,,,CCFN,,,24.00,3.00,20.00,,31.25,0.00,,78.25,,,,
2/21/2024,IUP,Ironwood United Pentecostal Food Pantry,SJ,,,CCFN,,,,,84.00,,,0.00,,84.00,,,,
2/21/2024,IUP,Ironwood United Pentecostal Food Pantry,SJ,,,CCFN,114.00,,47.00,,152.00,,331.00,0.00,,644.00,,,,
2/21/2024,LPH,Lasalle Park Homes,SJ,,,CCFN,42.00,,,,15.00,,,0.00,,57.00,,,,
2/21/2024,MFP,Mishawaka Food Pantry,SJ,,,CCFN,,,,,280.00,,,0.00,,280.00,,,,
2/21/2024,NAP,Nappanee Open Door,ELK,,,CCFN,,,,,42.00,,,0.00,,42.00,,,,
2/21/2024,NAP,Nappanee Open Door,ELK,,,CCFN,24.00,80.00,153.00,28.00,,,,0.00,,285.00,,,,
2/21/2024,OAK,Oaklawn: Hope Ave,SJ,,,CCFN,9.00,,,,23.00,,138.00,0.00,,170.00,,,,
2/21/2024,OAK,Oaklawn: Properties,SJ,,,CCFN,18.00,62.00,32.75,4.00,86.00,23.25,430.00,0.00,,656.00,,,,
2/21/2024,PMB,Progressive Missionary  Baptist Church,SJ,,,CCFN,,,,,38.00,12.00,362.00,0.00,,412.00,,,,
2/21/2024,SBCS,South Bend Community Schools: Madison STEAM Academy,SJ,,,Backpack,,,,,,,,637.50, 510.00 ,637.50,,,,
2/21/2024,SJL,St. Joe Library,SJ,,,CCFN,,,,,,,,202.50, 162.00 ,202.50,,,,
2/21/2024,STH,Store House,SJ,,,CCFN,,,,,126.00,,,0.00,,126.00,,,,
2/21/2024,STH,Store House,SJ,,,CCFN,,,168.00,,14.00,,150.00,0.00,,332.00,,,,
2/21/2024,FCDC,The Center,ELK,,,CCFN,,80.00,144.00,,35.00,14.25,74.00,0.00,,347.25,,,,
2/21/2024,VCC,The Village Community Center,ELK,,,CCFN,,,24.00,,7.00,,11.25,0.00,,42.25,,,,
2/21/2024,WANE,Wa-Nee Community Schools,ELK,,,Backpack,,,,,28.00,,,225.00, 180.00 ,253.00,,,,
2/22/2024,ANT,Antioch Missionary Baptist Church,SJ,,,CCFN,,,,,,,276.00,0.00,,276.00,,,,
2/22/2024,BGCE,Boys & Girls Club Elkhart County ,ELK,middlebury,,Backpack,,,,3.00,4.00,5.00,18.00,0.00,,30.00,,,,
2/22/2024,BGCE,Boys & Girls Club Elkhart County ,ELK,middlebury,,Backpack,,,48.00,12.00,28.00,,191.00,0.00,,279.00,,,,
2/22/2024,BRCKSJ,Brick of Hope - St Joe County,SJ,,,CCFN,321.00,,,,335.00,,130.00,0.00,,786.00,,,,
2/22/2024,CUMC,Calvary United Methodist Church,ELK,,,CCFN,259.00,,,,68.00,,183.50,0.00,,510.50,,,,
2/22/2024,CAPS,Child & Parent Services (CAPS),ELK,,,Backpack,,,,,,,,375.00, 300.00 ,375.00,,,,
2/22/2024,CTA,Christ Temple Apostolic Church,SJ,,,CCFN,,,,,,,692.00,0.00,,692.00,,,,
2/22/2024,CCFP,Clay Church Food Pantry,SJ,,,CCFN,,,,,,,36.00,0.00,,36.00,,,,
2/22/2024,CCFP,Clay Church Food Pantry,SJ,,,CCFN,,,,,350.00,,,375.00, 300.00 ,725.00,,,,
2/22/2024,CON,Concord: South Side,ELK,,,Backpack,,,,,,,,187.50, 150.00 ,187.50,,,,
2/22/2024,CON,Concord: West Side,ELK,,,Backpack,,,,,,,,187.50, 150.00 ,187.50,,,,
2/22/2024,ELK,Elkhart Schools: Bristol,ELK,,,Backpack,,,,,,,,517.50, 414.00 ,517.50,,,,
2/22/2024,ELK,Elkhart Schools: Cleveland Elementary,ELK,,,Backpack,,,,,,,,37.50, 30.00 ,37.50,,,,
2/22/2024,ELK,Elkhart Schools: Eastwood Elementary,ELK,,,Backpack,,,,,,,,127.50, 102.00 ,127.50,,,,
2/22/2024,ELK,Elkhart Schools: Mary Daly,ELK,,,Backpack,,,,,,,,367.50, 294.00 ,367.50,,,,
2/22/2024,ELK,Elkhart Schools: Mary Feeser ,ELK,,,Backpack,,,,,,,,75.00, 60.00 ,75.00,,,,
2/22/2024,ELK,Elkhart Schools: Pace Preschool/Hawthorne,ELK,,,Backpack,,,,,,,,255.00, 204.00 ,255.00,,,,
2/22/2024,ELK,Elkhart Schools: Pride Academy,ELK,,,Backpack,,,,,,,,120.00, 96.00 ,120.00,,,,
2/22/2024,ELK,Elkhart Schools: Riverview,ELK,,,Backpack,,,,,,,,150.00,120,150.00,,,,
2/22/2024,FAF,Feed A Friend,SJ,,,CCFN,,,,3.00,27.00,,26.25,0.00,,56.25,,,,
2/22/2024,GCS,Goshen Schools: Chamberlain Elementary,ELK,,,Backpack,,,,,,,,45.00, 36.00 ,45.00,,,,
2/22/2024,GCS,Goshen Schools: Goshen Intermediate ,ELK,,,Backpack,,,,,,,,75.00, 60.00 ,75.00,,,,
2/22/2024,GCS,Goshen Schools: Model Elementary,ELK,,,Backpack,,,,,,,,112.50, 90.00 ,112.50,,,,
2/22/2024,GCS,Goshen Schools: Parkside Elementary,ELK,,,Backpack,,,,,,,,112.50, 90.00 ,112.50,,,,
2/22/2024,GCS,Goshen Schools: Waterford Elementary,ELK,,,Backpack,,,,,,,,120.00, 96.00 ,120.00,,,,
2/22/2024,GCS,Goshen Schools: West Goshen Elementary,ELK,,,Backpack,,,,,,,,112.50, 90.00 ,112.50,,,,
2/22/2024,GNJ,Greater New Jerusalem Missionary Baptist Church,SJ,,,CCFN,,,,,9.00,,173.00,0.00,,182.00,,,,
2/22/2024,GRIS,Grissom Middle School,SJ,,,Backpack,,,,,,,,75.00, 60.00 ,75.00,,,,
2/22/2024,GFP,Gymtown Food Pantry,ELK,,,CCFN,,,,,168.00,,,75.00,60,243.00,,,,
2/22/2024,GFP,Gymtown Food Pantry,ELK,,,CCFN,3.00,20.00,148.50,41.00,,24.00,417.00,0.00,,653.50,,,,
2/22/2024,HCH,Heart City Health - Scenic,ELK,,,CCFN,,,,,,,,90.00, 72.00 ,90.00,,,,
2/22/2024,HCH,Heart City Health - Simpson,ELK,,,CCFN,,,,,,,,187.50, 150.00 ,187.50,,,,
2/22/2024,HCH,Heart City Health - WH,ELK,,,CCFN,,,,,,,,52.50, 42.00 ,52.50,,,,
2/22/2024,IUP,Ironwood United Pentecostal Food Pantry,SJ,,,CCFN,84.00,,,700.00,84.00,84.00,84.00,0.00,,"1,036.00",,,,
2/22/2024,LYD,Lydick UMC,SJ,,,CCFN,,46.00,24.50,,25.00,,110.00,0.00,,205.50,,,,
2/22/2024,MIDD,Middlebury Food Pantry,ELK,,,CCFN,,,144.00,96.00,28.00,,47.00,0.00,,315.00,,,,
2/22/2024,MIDD,Middlebury Food Pantry,ELK,,,CCFN,,,,,364.00,,,0.00,,364.00,,,,
2/22/2024,MIDD,Middlebury Food Pantry,ELK,,,CCFN,,,,,,,598.00,0.00,,598.00,,,,
2/22/2024,MHM,Monastery of the Holy Martyrs,MAR,,,CCFN,178.00,,104.00,,104.00,,22.00,0.00,,408.00,,,,
2/22/2024,OAK,Oaklawn: Recovery Cafe ,SJ,,,CCFN,,,,,,,,52.50, 42.00 ,52.50,,,,
2/22/2024,OTH,Other,OTH,local,,CCFN,10.00,,3.00,,15.00,10.00,,22.50, 18.00 ,60.50,,,,
2/22/2024,LADY,Our Lady of the Road,SJ,,,CCFN,,,,,,,78.00,0.00,,78.00,,,,
2/22/2024,PRE,Premier Arts Academy,ELK,,,Backpack,,,,,,,,150.00, 120.00 ,150.00,,,,
2/22/2024,SALVE,Salvation Army: Elkhart,ELK,,,CCFN,,,,,,,30.00,0.00,,30.00,,,,
2/22/2024,SALVG,Salvation Army: Goshen,ELK,,,CCFN,,,,,100.00,,102.00,0.00,,202.00,,,,
2/22/2024,SJHD,St. Joe: Health Department ,SJ,,,CCFN,,,,,,,464.00,0.00,,464.00,,,,
2/22/2024,VINC,St. Vincent de Paul: Center,SJ,,,CCFN,6.00,96.00,216.00,,130.00,,265.00,0.00,,713.00,,,,
2/22/2024,THB,The Hub Bristol,ELK,,,CCFN,,,,,196.00,,,0.00,,196.00,,,,
2/22/2024,THB,The Hub Bristol,ELK,,,CCFN,,96.00,162.50,9.00,,5.25,586.00,0.00,,858.75,,,,
2/22/2024,VFP,Village Food Pantry,SJ,,,CCFN,30.00,,,,,,297.00,0.00,,327.00,,,,
