Date,Vendor Code,Vendor,County,"Notes for ""Other",Order #,Program,Protein LBS,Starch LBS,Veg LBS,Fruit LBS,Baked Goods LBS,Dairy LBS,Grocery LBS,Indiv Meal LBS,Indiv Meals,Total Pounds," 8,093,927.70 ",,,,,,,,
4/25/2024,,Heart City Health - Simpson,,,18083,Backpack,,,,,,,,187.5,150,187.5,,,,,,,,,
4/25/2024,,Heart City Health - Women Health,Elkhart,,18069,Backpack,,,,,,,,52.5,42,52.5,,,,,,,,,
4/25/2024,,Hope Avenue - Oaklawn,St. Joseph,,16449,CCFN,40,,,,,,142.6,,,182.6,,,,,,,,,
4/25/2024,,Hope Avenue - Oaklawn,St. Joseph,,18144,CCFN,,43,,,,15,36,,,94,,,,,,,,,
4/25/2024,,Legacy Steps,St. Joseph,,18205,CCFN,,45,,,,,265,,,310,,,,,,,,,
4/25/2024,,Legacy Steps,St. Joseph,,18366,CCFN,,,,,,,,,,,,,,,,,,,
4/25/2024,,Lydick United Methodist Church,St. Joseph,,17921,CCFN,,,,,,81,,,,81,,,,,,,,,
4/25/2024,,Lydick United Methodist Church,St. Joseph,,18169,CCFN,,,,,,,38,,,38,,,,,,,,,
4/25/2024,,Lydick United Methodist Church,St. Joseph,,18297,CCFN,,,,,,,60,,,60,,,,,,,,,
4/25/2024,,Mary Daly,,,18081,Backpack,,,,,,,,360,288,360,,,,,,,,,
4/25/2024,,Mary Feeser Elementary,,,18082,Backpack,,,,,,,,75,60,75,,,,,,,,,
4/25/2024,,Middlebury Boys & Girls Club,,,18024,CCFN,,,,,,,384,,,384,,,,,,,,,
4/25/2024,,Middlebury Boys & Girls Club,,,18143,CCFN,,,,,,,65,,,65,,,,,,,,,
4/25/2024,,Middlebury Community Food Pantry,Elkhart,,18094,CCFN,,,,,280,,,,,280,,,,,,,,,
4/25/2024,,Middlebury Community Food Pantry,Elkhart,,18129,Backpack,,,,,,,,0,0,0,,,,,,,,,
4/25/2024,,Middlebury Community Food Pantry,Elkhart,,18129,CCFN,,,,,,,55,,,55,,,,,,,,,
4/25/2024,,Middlebury Community Food Pantry,Elkhart,,18183,CCFN,,,,,,,346,,,346,,,,,,,,,
4/25/2024,,Middlebury Community Food Pantry,Elkhart,,18185,CCFN,,,,54,,,,,,54,,,,,,,,,
4/25/2024,,Middlebury Community Food Pantry,Elkhart,,18220,CCFN,,,,,,,208,,,208,,,,,,,,,
4/25/2024,,Middlebury Community Food Pantry,Elkhart,,18221,Backpack,,,,,,,,150,120,150,,,,,,,,,
4/25/2024,,Middlebury Community Food Pantry,Elkhart,,18221,CCFN,,,,,,,1.3,,,1.3,,,,,,,,,
4/25/2024,,Model Elementary,,,18099,Backpack,,,,,,,,112.5,90,112.5,,,,,,,,,
4/25/2024,,Pace Preschool - Hawthorne,,,18080,Backpack,,,,,,,,247.5,198,247.5,,,,,,,,,
4/25/2024,,Parkside Elementary,,,18096,Backpack,,,,,,,,112.5,90,112.5,,,,,,,,,
4/25/2024,,Prairie View,,,18102,Backpack,,,,,,,,90,72,90,,,,,,,,,
4/25/2024,,Premier Arts Academy,,,18070,Backpack,,,,,,,,150,120,150,,,,,,,,,
4/25/2024,,Pride @ Beck (CCS),,,18089,Backpack,,,,,,,,45,36,45,,,,,,,,,
4/25/2024,,Riverview Elementary,,,18079,Backpack,,,,,,,,150,120,150,,,,,,,,,
4/25/2024,,Salvation Army - Goshen,Elkhart,,18134,CCFN,,,,,,84,208,,,292,,,,,,,,,
4/25/2024,,Salvation Army - Goshen,Elkhart,,18156,CCFN,80,,,,,,,,,80,,,,,,,,,
4/25/2024,,Salvation Army - Goshen,Elkhart,,18168,CCFN,24,,,,,3,381,,,408,,,,,,,,,
4/25/2024,,Salvation Army - Goshen,Elkhart,,18171,CCFN,40,,,,,,,,,40,,,,,,,,,
4/25/2024,,Salvation Army - Goshen,Elkhart,,18224,CCFN,,,12.5,,,,,,,12.5,,,,,,,,,
4/25/2024,,Salvation Army - Goshen,Elkhart,,18256,CCFN,,,,6,,,,,,6,,,,,,,,,
4/25/2024,,Salvation Army - Goshen,Elkhart,,18280,CCFN,,116,,,,225,228,,,569,,,,,,,,,
4/25/2024,,Salvation Army - Goshen,Elkhart,,18347,CCFN,,,,,,405,,,,405,,,,,,,,,
4/25/2024,,St Paul Bethel Missionary Baptist Church,St. Joseph,,18379,CCFN,,36,,,,,,,,36,,,,,,,,,
4/25/2024,,St. Vincent De Paul - Center,St. Joseph,,18066,CCFN,,,,,,,78,,,78,,,,,,,,,
4/25/2024,,St. Vincent De Paul - Center,St. Joseph,,18295,CCFN,,40,,,,75,,,,115,,,,,,,,,
4/25/2024,,St. Vincent De Paul - Center,St. Joseph,,18355,Backpack,,,,,,,,150,120,150,,,,,,,,,
4/25/2024,,St. Vincent De Paul - Center,St. Joseph,,18355,CCFN,,,,,,,108,,,108,,,,,,,,,
4/25/2024,,The Hub Bristol,Elkhart,,18018,CCFN,,,31.4,,,,,,,31.4,,,,,,,,,
4/25/2024,,The Hub Bristol,Elkhart,,18090,CCFN,,,,,112,,,,,112,,,,,,,,,
4/25/2024,,The Hub Bristol,Elkhart,,18244,CCFN,,,10.8,,,,,,,10.8,,,,,,,,,
4/25/2024,,The Hub Bristol,Elkhart,,18248,CCFN,,50,8,,28,,0,,,86,,,,,,,,,
4/25/2024,,The Hub Bristol,Elkhart,,18251,CCFN,,,,,,,12,,,12,,,,,,,,,
4/25/2024,,Waterford Elementary,,,18097,Backpack,,,,,,,,120,96,120,,,,,,,,,
4/25/2024,,West Goshen Elementary,,,18095,Backpack,,,,,,,,112.5,90,112.5,,,,,,,,,
4/25/2024,,West Side Church of Christ,,,18232,CCFN,,,,,,,227.5,,,227.5,,,,,,,,,
4/25/2024,,World Harvest Church Pantry,St. Joseph,,18073,CCFN,,,,,112,,,,,112,,,,,,,,,
4/25/2024,,World Harvest Church Pantry,St. Joseph,,18124,Backpack,,,,,,,,150,120,150,,,,,,,,,
4/25/2024,,World Harvest Church Pantry,St. Joseph,,18124,CCFN,,,,,,,446.8,,,446.8,,,,,,,,,
4/26/2024,,Brick of Hope Ministries,,,18394,CCFN,,,,,,,114,,,114,,,,,,,,,
4/26/2024,,Broadway Christian Parish,St. Joseph,,18395,CCFN,,98,,,,,0,,,98,,,,,,,,,
4/26/2024,,Career Academy,,,18178,Backpack,,,,,,,,262.5,210,262.5,,,,,,,,,
4/26/2024,,Christ Temple Apostolic Church,,,18215,CCFN,,,,,,,214,,,214,,,,,,,,,
4/26/2024,,Christ Temple Apostolic Church,,,18381,CCFN,,,,,,,50,,,50,,,,,,,,,
4/26/2024,,Cultivate Food Rescue,St. Joseph,,18391,CCFN,,,,,,,58,,,58,,,,,,,,,
4/26/2024,,Cultivate Food Rescue,St. Joseph,,18439,CCFN,,,,,,,21,,,21,,,,,,,,,
4/26/2024,,Edwardsburg Food Pantry,Michigan,,18195,CCFN,40,120,,,,30,54,,,244,,,,,,,,,
4/26/2024,,Edwardsburg Food Pantry,Michigan,,18332,Backpack,,,,,,,,30,24,30,,,,,,,,,
4/26/2024,,Edwardsburg Food Pantry,Michigan,,18332,CCFN,,54,,,,,526,,,580,,,,,,,,,
4/26/2024,,Edwardsburg Food Pantry,Michigan,,18360,CCFN,,,,,,,30,,,30,,,,,,,,,
4/26/2024,,Edwardsburg Food Pantry,Michigan,,18367,CCFN,,,,,,,32,,,32,,,,,,,,,
4/26/2024,,Edwardsburg Food Pantry,Michigan,,18368,CCFN,,,,,,,169,,,169,,,,,,,,,
4/26/2024,,Edwardsburg Food Pantry,Michigan,,18397,CCFN,,,,,,,20,,,20,,,,,,,,,
4/26/2024,,Edwardsburg Food Pantry,Michigan,,18398,CCFN,,,,,,,12,,,12,,,,,,,,,
4/26/2024,,Feed A Friend,Elkhart,,18159,Backpack,,,,,,,,30,24,30,,,,,,,,,
4/26/2024,,Feed A Friend,Elkhart,,18159,CCFN,,,,,,,6.4,,,6.4,,,,,,,,,
4/26/2024,,Feed A Friend,Elkhart,,18264,CCFN,,,4,,,,,,,4,,,,,,,,,
4/26/2024,,Feed A Friend,Elkhart,,18307,CCFN,,51,,,,15,64,,,130,,,,,,,,,
4/26/2024,,Feed A Friend,Elkhart,,18323,CCFN,20,,,,,,,,,20,,,,,,,,,
4/26/2024,,Feed A Friend,Elkhart,,18370,CCFN,,18,,,,,55,,,73,,,,,,,,,
4/26/2024,,Feed A Friend,Elkhart,,18388,CCFN,,,,,,,31.3,,,31.3,,,,,,,,,
4/26/2024,,Greater Harvest Full Gospel Church,St. Joseph,,18249,CCFN,,,8.3,0,,,,,,8.3,,,,,,,,,
4/26/2024,,Greater Harvest Full Gospel Church,St. Joseph,,18285,CCFN,200,107,,,,270,18,,,595,,,,,,,,,
4/26/2024,,Greater Harvest Full Gospel Church,St. Joseph,,18350,CCFN,,36,,,,,120,,,156,,,,,,,,,
4/26/2024,,Greater Harvest Full Gospel Church,St. Joseph,,18396,Backpack,,,,,,,,150,120,150,,,,,,,,,
4/26/2024,,Greater Harvest Full Gospel Church,St. Joseph,,18396,CCFN,,,,,,,241.8,,,241.8,,,,,,,,,
4/26/2024,,Greater Harvest Full Gospel Church,St. Joseph,,18434,CCFN,,,,,,30,,,,30,,,,,,,,,
4/26/2024,,Greater Harvest Full Gospel Church,St. Joseph,,18436,CCFN,,,,,,,20,,,20,,,,,,,,,
4/26/2024,,Gymtown Food Pantry,Elkhart,,18392,CCFN,83,,,,82,,0,,,165,,,,,,,,,
4/26/2024,,Harrison Elementary,,,18177,Backpack,,,,,,,,225,180,225,,,,,,,,,
4/26/2024,,Lincoln Elementary,,,18173,Backpack,,,,,,,,300,240,300,,,,,,,,,
4/26/2024,,Maranatha Missionary Baptist Church,St. Joseph,,18283,CCFN,,54,,,,,250,,,304,,,,,,,,,
4/26/2024,,McKinley Elementary,,,18181,Backpack,,,,,,,,337.5,270,337.5,,,,,,,,,
4/26/2024,,Milford Food Bank,,,18390,CCFN,,1986,,,,,0,,,1986,,,,,,,,,
4/26/2024,,Monroe Primary,St. Joseph,,18180,Backpack,,,,,,,,187.5,150,187.5,,,,,,,,,
4/26/2024,,Northern Indiana Atheists,St. Joseph,,18231,Backpack,,,,,,,,75,60,75,,,,,,,,,
4/26/2024,,Northern Indiana Atheists,St. Joseph,,18233,CCFN,,,,,,,21,,,21,,,,,,,,,
4/26/2024,,Northern Indiana Atheists,St. Joseph,,18252,CCFN,,,,,,,7,,,7,,,,,,,,,
4/26/2024,,Northern Indiana Atheists,St. Joseph,,18253,CCFN,,46,,,,15,,,,61,,,,,,,,,
4/26/2024,,Northern Indiana Atheists,St. Joseph,,18316,CCFN,40,,,,,,,,,40,,,,,,,,,
4/26/2024,,Northern Indiana Atheists,St. Joseph,,18328,CCFN,,,,,,,111,,,111,,,,,,,,,
4/26/2024,,Nuner Elementary,,,18172,Backpack,,,,,,,,150,120,150,,,,,,,,,
4/26/2024,,Oaklawn Properties,St. Joseph,,18364,CCFN,,,,,,,132,,,132,,,,,,,,,
4/26/2024,,Oaklawn Properties,St. Joseph,,18365,CCFN,,,,,,,37.3,,,37.3,,,,,,,,,
4/26/2024,,Paramount School,,,18179,Backpack,,,,,,,,150,120,150,,,,,,,,,
4/26/2024,,Progressive Missionary Baptist Church,St. Joseph,,18239,CCFN,,,20,,,,,,,20,,,,,,,,,
4/26/2024,,Progressive Missionary Baptist Church,St. Joseph,,18270,CCFN,60,,,,,,,,,60,,,,,,,,,
4/26/2024,,Progressive Missionary Baptist Church,St. Joseph,,18343,CCFN,,0,,,,0,63,,,63,,,,,,,,,
4/26/2024,,The Center,Elkhart,,18341,CCFN,,,,,58,,0,,,58,,,,,,,,,
4/26/2024,,The Miracle Lyfe Foundation,St. Joseph,,18208,Backpack,,,,,,,,97.5,78,97.5,,,,,,,,,
4/26/2024,,The Miracle Lyfe Foundation,St. Joseph,,18208,CCFN,,,,,,,1.3,,,1.3,,,,,,,,,
4/26/2024,,The Miracle Lyfe Foundation,St. Joseph,,18211,CCFN,,,,27,,,0,,,27,,,,,,,,,
4/26/2024,,The Miracle Lyfe Foundation,St. Joseph,,18228,CCFN,200,,,,,,120,,,320,,,,,,,,,
4/26/2024,,The Miracle Lyfe Foundation,St. Joseph,,18229,CCFN,,20,24.8,220.3,,136,,,,401.1,,,,,,,,,
4/26/2024,,The Miracle Lyfe Foundation,St. Joseph,,18254,CCFN,,129,,,,540,66,,,735,,,,,,,,,
4/26/2024,,Warren Primary,,,18182,Backpack,,,,,,,,75,60,75,,,,,,,,,
4/26/2024,,Washington High School,,,18174,Backpack,,,,,,,,75,60,75,,,,,,,,,
4/26/2024,,Wilson Primary,,,18176,Backpack,,,,,,,,187.5,150,187.5,,,,,,,,,
4/29/2024,,Brick of Hope Ministries,,,18518,CCFN,147.5,,,,147.5,,0,,,295,,,,,,,,,
4/29/2024,,Brick of Hope Ministries,,,18522,CCFN,165,,165,,165,,0,,,495,,,,,,,,,
4/29/2024,,Camp Millhouse,,,17825,CCFN,,,,,,15,33.5,,,48.5,,,,,,,,,
4/29/2024,,Camp Millhouse,,,18380,CCFN,,,,,,,22.5,,,22.5,,,,,,,,,
4/29/2024,,Catholic Charities: South Bend Office,St. Joseph,,17132,CCFN,,,,,,,66,,,66,,,,,,,,,
4/29/2024,,Christ Temple Apostolic Church,,,18440,CCFN,,,,,,,3920,,,3920,,,,,,,,,
4/29/2024,,Christ Temple Apostolic Church,,,18523,CCFN,119,110,,110,,,0,,,339,,,,,,,,,
4/29/2024,,Christ Temple Apostolic Church,,,18525,CCFN,,,,,,,3774,,,3774,,,,,,,,,
4/29/2024,,Clay UMC Food Pantry,,,18259,Backpack,,,,,,,,375,300,375,,,,,,,,,
4/29/2024,,Cultivate Food Rescue,St. Joseph,,18519,CCFN,,,,,,,52,,,52,,,,,,,,,
4/29/2024,,Cultivate Food Rescue,St. Joseph,,18526,CCFN,24,,27,20,15,,2,,,88,,,,,,,,,
4/29/2024,,Cultivate Food Rescue,St. Joseph,,18527,CCFN,28,,,28,28,,0,,,84,,,,,,,,,
4/29/2024,,Feed A Friend,Elkhart,,18265,CCFN,,,4,,,,13.4,,,17.4,,,,,,,,,
4/29/2024,,Feed A Friend,Elkhart,,18308,CCFN,,46,,,,15,69,,,130,,,,,,,,,
4/29/2024,,Feed A Friend,Elkhart,,18324,CCFN,20,,,,,,,,,20,,,,,,,,,
4/29/2024,,Feed A Friend,Elkhart,,18371,CCFN,,18,,,,,92,,,110,,,,,,,,,
4/29/2024,,Feed A Friend,Elkhart,,18405,CCFN,,,,,,,31.3,,,31.3,,,,,,,,,
4/29/2024,,Feed A Friend,Elkhart,,18406,CCFN,,,,,,0,32.5,,,32.5,,,,,,,,,
4/29/2024,,Feed A Friend,Elkhart,,18452,CCFN,,,,27,,,20,,,47,,,,,,,,,
4/29/2024,,Helping Hands of Cass County,Cass,,17885,CCFN,,,,,,,30,,,30,,,,,,,,,
4/29/2024,,Helping Hands of Cass County,Cass,,18243,CCFN,,90,,,,,160,,,250,,,,,,,,,
4/29/2024,,Helping Hands of Cass County,Cass,,18404,CCFN,,,,,,,190,,,190,,,,,,,,,
4/29/2024,,LaSalle Park Homes,,,18258,CCFN,67,,,,17,,,,,84,,,,,,,,,
4/29/2024,,Legacy Steps,St. Joseph,,18446,CCFN,,,,,,,128,,,128,,,,,,,,,
4/29/2024,,Legacy Steps,St. Joseph,,18524,CCFN,,,,,,,132,,,132,,,,,,,,,
4/29/2024,,Miami Hill Apartments,St. Joseph,,18520,CCFN,32,,,,11,,18,,,61,,,,,,,,,
4/29/2024,,St Vincent de Paul - St Thomas/ St Vincent FP,Elkhart,,18165,CCFN,,18,,,,,120.8,,,138.8,,,,,,,,,
4/29/2024,,St Vincent de Paul - St Thomas/ St Vincent FP,Elkhart,,18358,CCFN,,,,,,,20,,,20,,,,,,,,,
4/29/2024,,St Vincent de Paul - St Thomas/ St Vincent FP,Elkhart,,18400,CCFN,,,,,,,11.3,,,11.3,,,,,,,,,
4/29/2024,,St Vincent de Paul - St Thomas/ St Vincent FP,Elkhart,,18401,CCFN,,,,,,,21.3,,,21.3,,,,,,,,,
4/30/2024,,Broadway Christian Parish,St. Joseph,,18312,CCFN,,,,,168,,,,,168,,,,,,,,,
4/30/2024,,Broadway Christian Parish,St. Joseph,,18416,CCFN,,90,,,,60,70,,,220,,,,,,,,,
4/30/2024,,Broadway Christian Parish,St. Joseph,,18417,CCFN,,2,,,,,,,,2,,,,,,,,,
4/30/2024,,Clubhouse of St Joseph County,St. Joseph,,18424,CCFN,18,,,,,,28,,,46,,,,,,,,,
4/30/2024,,Community Food Pantry of New Carlisle,,,18314,CCFN,,,,,84,,,,,84,,,,,,,,,
4/30/2024,,Culver Food Pantry,,,18457,CCFN,,,,,70,,,,,70,,,,,,,,,
4/30/2024,,David's Courage,,,18459,CCFN,,,,,14,,,,,14,,,,,,,,,
4/30/2024,,Feed A Friend,Elkhart,,18309,CCFN,,32,,,,15,33.4,,,80.4,,,,,,,,,
4/30/2024,,Feed A Friend,Elkhart,,18326,CCFN,40,,,,,,,,,40,,,,,,,,,
4/30/2024,,Feed A Friend,Elkhart,,18373,CCFN,,18,,,,,153,,,171,,,,,,,,,
4/30/2024,,Feed A Friend,Elkhart,,18407,CCFN,,,,,,15,31.3,,,46.3,,,,,,,,,
4/30/2024,,Feed A Friend,Elkhart,,18530,CCFN,,,,27,,,20,,,47,,,,,,,,,
4/30/2024,,Feed A Friend,Elkhart,,18532,CCFN,,,2,,,,42,,,44,,,,,,,,,
4/30/2024,,Greater New Jerusalem Mission BC,St. Joseph,,18261,CCFN,,,15.5,2,,6,,,,23.5,,,,,,,,,
4/30/2024,,Greater New Jerusalem Mission BC,St. Joseph,,18359,Backpack,,,,,,,,7.5,6,7.5,,,,,,,,,
4/30/2024,,Greater New Jerusalem Mission BC,St. Joseph,,18359,CCFN,,72,,,,279,462.5,,,813.5,,,,,,,,,
4/30/2024,,Greater New Jerusalem Mission BC,St. Joseph,,18413,CCFN,,,,,,,57,,,57,,,,,,,,,
4/30/2024,,Greater New Jerusalem Mission BC,St. Joseph,,18421,CCFN,,,,,,,80,,,80,,,,,,,,,
4/30/2024,,Greater New Jerusalem Mission BC,St. Joseph,,18537,CCFN,,,1,,,,147,,,148,,,,,,,,,
4/30/2024,,Greater New Jerusalem Mission BC,St. Joseph,,18578,CCFN,21,,,,,,,,,21,,,,,,,,,
4/30/2024,,Indiana Health Centers (IHC) - Michigan St.,St. Joseph,,18586,CCFN,,,,,,,45.4,,,45.4,,,,,,,,,
4/30/2024,,Ironwood United Pentecostal Food Pantry,St. Joseph,,18587,CCFN,,,204,223,70,,37,,,534,,,,,,,,,
4/30/2024,,"Kingdom Business International, Ministries",St. Joseph,,17962,CCFN,,90,,,,,110,,,200,,,,,,,,,
4/30/2024,,Marshall County Neighborhood Center,Marshall,,18344,CCFN,,,,,,15,110,,,125,,,,,,,,,
4/30/2024,,Marshall County Neighborhood Center,Marshall,,18460,CCFN,,,,,280,,,,,280,,,,,,,,,
4/30/2024,,Monastery of the Holy Martyrs,St. Joseph,,18202,CCFN,,,20,,,,,,,20,,,,,,,,,
4/30/2024,,Monastery of the Holy Martyrs,St. Joseph,,18273,CCFN,100,99,,,,69,54,,,322,,,,,,,,,
4/30/2024,,Monastery of the Holy Martyrs,St. Joseph,,18313,CCFN,,,,,168,,,,,168,,,,,,,,,
4/30/2024,,Monastery of the Holy Martyrs,St. Joseph,,18329,Backpack,,,,,,,,150,120,150,,,,,,,,,
4/30/2024,,Monastery of the Holy Martyrs,St. Joseph,,18353,CCFN,,90,,,,,200,,,290,,,,,,,,,
4/30/2024,,Monastery of the Holy Martyrs,St. Joseph,,18415,CCFN,,,,,,,78,,,78,,,,,,,,,
4/30/2024,,Monastery of the Holy Martyrs,St. Joseph,,18443,CCFN,,,,,,,120,,,120,,,,,,,,,
4/30/2024,,Monastery of the Holy Martyrs,St. Joseph,,18541,CCFN,,,,,,,102,,,102,,,,,,,,,
4/30/2024,,Our Lady of the Road Soup Kitchen,St. Joseph,,18277,CCFN,,,,,,90,62,,,152,,,,,,,,,
4/30/2024,,Our Lady of the Road Soup Kitchen,St. Joseph,,18441,CCFN,,,,,,,26,,,26,,,,,,,,,
4/30/2024,,Our Lady of the Road Soup Kitchen,St. Joseph,,18447,CCFN,,,,,,,120,,,120,,,,,,,,,
4/30/2024,,Our Lady of the Road Soup Kitchen,St. Joseph,,18535,CCFN,,,15.6,,,,304,,,319.6,,,,,,,,,
4/30/2024,,Our Lady of the Road Soup Kitchen,St. Joseph,,18570,CCFN,,,,,,,1.3,,,1.3,,,,,,,,,
4/30/2024,,Our Lady of the Road Soup Kitchen,St. Joseph,,18571,CCFN,,,,,,,70,,,70,,,,,,,,,
4/30/2024,,Serenity House,Elkhart,,17973,CCFN,,,,,,,17.3,,,17.3,,,,,,,,,
4/30/2024,,St Paul Bethel Missionary Baptist Church,St. Joseph,,18386,CCFN,,,,,,,84,,,84,,,,,,,,,
4/30/2024,,St Paul Bethel Missionary Baptist Church,St. Joseph,,18538,CCFN,,,,,,,12,,,12,,,,,,,,,
4/30/2024,,St Vincent de Paul - St Thomas/ St Vincent FP,Elkhart,,18584,CCFN,10,,,,18,,0,,,28,,,,,,,,,
4/30/2024,,St. Joseph County Department of Health,St. Joseph,,18166,CCFN,,45,,,,,75.8,,,120.8,,,,,,,,,
4/30/2024,,St. Joseph County Department of Health,St. Joseph,,18402,CCFN,,,,,,,80,,,80,,,,,,,,,
4/30/2024,,St. Joseph County Department of Health,St. Joseph,,18550,CCFN,13,,,,,,,,,13,,,,,,,,,
4/30/2024,,St. Joseph County Department of Health,St. Joseph,,18583,Backpack,,,,,,,,75,60,75,,,,,,,,,
4/30/2024,,St. Joseph County Department of Health,St. Joseph,,18583,CCFN,,,,,,,245.5,,,245.5,,,,,,,,,
5/1/2024,,AIDS Ministries - AIDS Assist of Northern Indiana,,,18466,CCFN,,,,,70,,,,,70,,,,,,,,,
5/1/2024,,AIDS Ministries - AIDS Assist of Northern Indiana,,,18616,CCFN,,,,,,,31,,,31,,,,,,,,,
5/1/2024,,Abundant Faith Family Ministries,St. Joseph,,10111,CCFN,,,,,,,257,,,257,,,,,,,,,
5/1/2024,,Boys & Girls Club - Nappanee,,,18196,CCFN,,48,,,,,,,,48,,,,,,,,,
5/1/2024,,Boys & Girls Club - Nappanee,,,18315,CCFN,,27,,,,,56,,,83,,,,,,,,,
5/1/2024,,Boys & Girls Club - Nappanee,,,18382,CCFN,,,,,,,20,,,20,,,,,,,,,
5/1/2024,,Boys & Girls Club - Nappanee,,,18432,CCFN,,,,,,,6,,,6,,,,,,,,,
5/1/2024,,Boys & Girls Club - Nappanee,,,18512,CCFN,,,,,,,120,,,120,,,,,,,,,
5/1/2024,,Bread of Life Community FP,LaGrange,,18468,CCFN,,,,,420,,,,,420,,,,,,,,,
5/1/2024,,Bread of Life Community FP,LaGrange,,18619,CCFN,,,,,,,584,,,584,,,,,,,,,
5/1/2024,,Bremen High School,,,18469,Backpack,,,,,,,,375,300,375,,,,,,,,,
5/1/2024,,Community Food Pantry of New Carlisle,,,18241,CCFN,,108,,,,,,,,108,,,,,,,,,
5/1/2024,,Community Food Pantry of New Carlisle,,,18393,CCFN,,,,,,,50,,,50,,,,,,,,,
5/1/2024,,Divine Faith Ministry,St. Joseph,,18334,CCFN,,45,,,,,327,,,372,,,,,,,,,
5/1/2024,,Divine Faith Ministry,St. Joseph,,18385,CCFN,,,,,,,70,,,70,,,,,,,,,
5/1/2024,,Divine Faith Ministry,St. Joseph,,18412,CCFN,,,,,,,120,,,120,,,,,,,,,
5/1/2024,,Divine Faith Ministry,St. Joseph,,18542,CCFN,,3,,,,,,,,3,,,,,,,,,
5/1/2024,,Divine Faith Ministry,St. Joseph,,18581,CCFN,17,,0.5,,,,,,,17.5,,,,,,,,,
5/1/2024,,Divine Faith Ministry,St. Joseph,,18612,CCFN,,,,,,,140,,,140,,,,,,,,,
5/1/2024,,Feed A Friend,Elkhart,,18451,CCFN,,,,,,,48.9,,,48.9,,,,,,,,,
5/1/2024,,Ironwood United Pentecostal Food Pantry,St. Joseph,,18184,CCFN,,136,,,,225,264,,,625,,,,,,,,,
5/1/2024,,Ironwood United Pentecostal Food Pantry,St. Joseph,,18311,Backpack,,,,,,,,112.5,90,112.5,,,,,,,,,
5/1/2024,,Ironwood United Pentecostal Food Pantry,St. Joseph,,18354,CCFN,,90,,,,,276,,,366,,,,,,,,,
5/1/2024,,Ironwood United Pentecostal Food Pantry,St. Joseph,,18375,CCFN,,,,,,,50,,,50,,,,,,,,,
5/1/2024,,Ironwood United Pentecostal Food Pantry,St. Joseph,,18410,CCFN,,,34.4,10,16,,4,,,64.4,,,,,,,,,
5/1/2024,,Ironwood United Pentecostal Food Pantry,St. Joseph,,18463,CCFN,,,,,42,,,,,42,,,,,,,,,
5/1/2024,,Legacy Steps,St. Joseph,,18544,CCFN,,,,,,,36,,,36,,,,,,,,,
5/1/2024,,Lydick United Methodist Church,St. Joseph,,18348,CCFN,,,2.8,1,,33.5,30,,,67.3,,,,,,,,,
5/1/2024,,Lydick United Methodist Church,St. Joseph,,18363,CCFN,29,,,,,,,,,29,,,,,,,,,
5/1/2024,,Lydick United Methodist Church,St. Joseph,,18582,CCFN,,,,,,,105,,,105,,,,,,,,,
5/1/2024,,Lydick United Methodist Church,St. Joseph,,18590,CCFN,,,,,,,28,,,28,,,,,,,,,
5/1/2024,,Madison Steam,St. Joseph,,18462,Backpack,,,,,,,,637.5,510,637.5,,,,,,,,,
5/1/2024,,Miami Village Church,,,18167,CCFN,,,,,,,120,,,120,,,,,,,,,
5/1/2024,,Miami Village Church,,,18516,CCFN,,,,,,,138,,,138,,,,,,,,,
5/1/2024,,Miami Village Church,,,18592,CCFN,,,,,,,130,,,130,,,,,,,,,
5/1/2024,,Mishawaka Food Pantry,St. Joseph,,17027,Backpack,,,,,,,,150,120,150,,,,,,,,,
5/1/2024,,Mishawaka Food Pantry,St. Joseph,,18464,CCFN,,,,,280,,,,,280,,,,,,,,,
5/1/2024,,Nappanee Open Door,Elkhart,,18103,CCFN,,,,,,,40,,,40,,,,,,,,,
5/1/2024,,Nappanee Open Door,Elkhart,,18471,CCFN,,,,,42,,,,,42,,,,,,,,,
5/1/2024,,Oakhaven Community,,,18126,CCFN,,27,,,,,27,,,54,,,,,,,,,
5/1/2024,,Oakhaven Community,,,18384,CCFN,,,,,,,21.3,,,21.3,,,,,,,,,
5/1/2024,,Oakhaven Community,,,18588,CCFN,23,,,,,,0,,,23,,,,,,,,,
5/1/2024,,Oaklawn Properties,St. Joseph,,18574,CCFN,,,,,,,233,,,233,,,,,,,,,
5/1/2024,,Progressive Missionary Baptist Church,St. Joseph,,18437,CCFN,,,9,3,,,,,,12,,,,,,,,,
5/1/2024,,Progressive Missionary Baptist Church,St. Joseph,,18572,CCFN,,,,,,,254,,,254,,,,,,,,,
5/1/2024,,Progressive Missionary Baptist Church,St. Joseph,,18573,CCFN,25,,,,,,,,,25,,,,,,,,,
5/1/2024,,Riverbend Cancer Services,,,17953,CCFN,22,,,,,,34,,,56,,,,,,,,,
5/1/2024,,Salvation Army - Kroc Center,St. Joseph,,18300,CCFN,,,,,,,460,,,460,,,,,,,,,
5/1/2024,,Salvation Army - Kroc Center,St. Joseph,,18422,CCFN,,,,,,,115,,,115,,,,,,,,,
5/1/2024,,Salvation Army - Kroc Center,St. Joseph,,18428,CCFN,,,,,,,121,,,121,,,,,,,,,
5/1/2024,,Salvation Army - Kroc Center,St. Joseph,,18621,CCFN,,,,,,,42,,,42,,,,,,,,,
5/1/2024,,St Joe County Public Library,,,18465,Backpack,,,,,,,,202.5,162,202.5,,,,,,,,,
